article_id,sdom,bias_label_0_liberal_1_conservative
539,newsone.com,0
540,newsone.com,0
542,newsone.com,0
546,redalertpolitics.com,1
547,redalertpolitics.com,1
548,redalertpolitics.com,1
549,people.com,0
550,people.com,0
555,gulfnews.com,1
556,gulfnews.com,1
557,gazette.com,1
558,gazette.com,1
559,gazette.com,1
560,gazette.com,1
561,gazette.com,1
562,edmontonjournal.com,0
563,economictimes.indiatimes.com,0
564,economictimes.indiatimes.com,0
566,billmoyers.com,0
567,rewire.news,0
568,qz.com,0
569,mic.com,0
570,euobserver.com,0
574,people.com,0
576,news.trust.org,0
579,news.trust.org,0
580,news.trust.org,0
581,metro.co.uk,0
582,metro.co.uk,0
583,metro.co.uk,0
584,mashable.com,0
585,freebeacon.com,1
586,economictimes.indiatimes.com,0
588,dailycaller.com,1
589,dailycaller.com,1
590,dailycaller.com,1
591,dailycaller.com,1
593,sputniknews.com,1
594,qz.com,0
595,euobserver.com,0
598,cleantechnica.com,0
599,spiked-online.com,1
600,time.com,0
602,the-japan-news.com,1
603,talkingpointsmemo.com,0
604,talkingpointsmemo.com,0
605,talkingpointsmemo.com,0
606,talkingpointsmemo.com,0
607,talkingpointsmemo.com,0
609,oilprice.com,1
611,observer.com,1
612,news.trust.org,0
613,news.trust.org,0
614,news.trust.org,0
616,metro.co.uk,0
617,inthesetimes.com,0
619,dailycaller.com,1
620,townhall.com,1
621,townhall.com,1
622,sputniknews.com,1
624,hotair.com,1
625,hotair.com,1
626,hotair.com,1
627,us.blastingnews.com,0
628,talkingpointsmemo.com,0
631,time.com,0
632,metro.co.uk,0
633,gulfnews.com,1
634,gulfnews.com,1
635,gulfnews.com,1
636,gulfnews.com,1
637,gulfnews.com,1
640,economictimes.indiatimes.com,0
642,hotair.com,1
643,rudaw.net,0
644,time.com,0
645,time.com,0
656,gulfnews.com,1
657,gulfnews.com,1
659,economictimes.indiatimes.com,0
661,economictimes.indiatimes.com,0
662,economictimes.indiatimes.com,0
663,economictimes.indiatimes.com,0
664,economictimes.indiatimes.com,0
665,economictimes.indiatimes.com,0
666,chicago.suntimes.com,0
668,townhall.com,1
669,sputniknews.com,1
671,sputniknews.com,1
672,mic.com,0
674,time.com,0
675,time.com,0
680,news.trust.org,0
681,news.trust.org,0
682,news.trust.org,0
683,news.trust.org,0
684,news.trust.org,0
685,gulfnews.com,1
688,gulfnews.com,1
689,gulfnews.com,1
690,gulfnews.com,1
691,gulfnews.com,1
692,gulfnews.com,1
693,gulfnews.com,1
694,gulfnews.com,1
695,gulfnews.com,1
696,globalnews.ca,0
697,forward.com,0
698,dailycaller.com,1
699,dailycaller.com,1
700,dailycaller.com,1
701,dailycaller.com,1
702,dailycaller.com,1
708,themoscowtimes.com,0
709,thinkprogress.org,0
710,thinkprogress.org,0
711,thinkprogress.org,0
712,sputniknews.com,1
713,rudaw.net,0
714,rudaw.net,0
717,observer.com,1
718,observer.com,1
719,observer.com,1
720,news.trust.org,0
721,news.trust.org,0
727,economictimes.indiatimes.com,0
734,townhall.com,1
735,sputniknews.com,1
736,sputniknews.com,1
737,sputniknews.com,1
738,sputniknews.com,1
739,sputniknews.com,1
740,qz.com,0
741,elpais.com,0
742,elpais.com,0
743,elpais.com,0
746,talkingpointsmemo.com,0
749,ipolitics.ca,0
750,gulfnews.com,1
754,dailycaller.com,1
755,abovethelaw.com,0
756,pilotonline.com,0
758,sputniknews.com,1
759,sputniknews.com,1
760,sputniknews.com,1
761,pilotonline.com,0
762,pilotonline.com,0
764,euobserver.com,0
765,euobserver.com,0
768,euobserver.com,0
775,vancouversun.com,0
776,time.com,0
777,time.com,0
778,thefederalist.com,1
779,thefederalist.com,1
780,thefederalist.com,1
781,thefederalist.com,1
783,economictimes.indiatimes.com,0
799,news.trust.org,0
800,metro.co.uk,0
801,metro.co.uk,0
802,metro.co.uk,0
803,metro.co.uk,0
804,metro.co.uk,0
809,globalnews.ca,0
810,economictimes.indiatimes.com,0
811,economictimes.indiatimes.com,0
815,sputniknews.com,1
817,thehill.com,0
818,thehill.com,0
822,reason.com,1
825,metro.co.uk,0
826,gulfnews.com,1
827,gulfnews.com,1
828,gulfnews.com,1
829,gulfnews.com,1
830,gulfnews.com,1
831,gulfnews.com,1
832,forward.com,0
833,forward.com,0
834,forward.com,0
836,economictimes.indiatimes.com,0
837,calgaryherald.com,0
838,deadline.com,0
839,deadline.com,0
840,deadline.com,0
844,themoscowtimes.com,0
845,themoscowtimes.com,0
846,pilotonline.com,0
847,hotair.com,1
848,rudaw.net,0
850,gulfnews.com,1
852,news.trust.org,0
853,news.trust.org,0
854,news.trust.org,0
855,news.trust.org,0
856,news.trust.org,0
857,news.trust.org,0
858,news.trust.org,0
859,news.trust.org,0
861,metro.co.uk,0
863,gulfnews.com,1
864,gulfnews.com,1
865,gulfnews.com,1
866,gulfnews.com,1
867,gulfnews.com,1
868,gulfnews.com,1
872,economictimes.indiatimes.com,0
873,economictimes.indiatimes.com,0
875,crosscut.com,0
876,crosscut.com,0
879,sputniknews.com,1
880,sputniknews.com,1
881,sputniknews.com,1
882,townhall.com,1
883,sputniknews.com,1
884,sputniknews.com,1
885,sputniknews.com,1
886,hotair.com,1
888,cleantechnica.com,0
889,ahtribune.com,0
890,tucson.com,0
892,time.com,0
895,lethbridgeherald.com,0
896,gulfnews.com,1
897,gulfnews.com,1
898,gulfnews.com,1
899,chicago.suntimes.com,0
901,sputniknews.com,1
902,sputniknews.com,1
903,townhall.com,1
904,newrepublic.com,0
905,globalnews.ca,0
907,news.trust.org,0
908,news.trust.org,0
909,news.trust.org,0
913,gulfnews.com,1
915,gulfnews.com,1
916,globalnews.ca,0
919,acsh.org,1
921,townhall.com,1
922,talkingpointsmemo.com,0
923,talkingpointsmemo.com,0
924,talkingpointsmemo.com,0
925,talkingpointsmemo.com,0
926,news.trust.org,0
927,news.trust.org,0
928,gulfnews.com,1
930,gulfnews.com,1
932,calgaryherald.com,0
933,thewest.com.au,1
935,metro.co.uk,0
941,sputniknews.com,1
942,sputniknews.com,1
943,rudaw.net,0
944,gulfnews.com,1
945,gulfnews.com,1
946,economictimes.indiatimes.com,0
947,economictimes.indiatimes.com,0
951,thewest.com.au,1
952,gulfnews.com,1
954,us.blastingnews.com,0
956,us.blastingnews.com,0
957,lethbridgeherald.com,0
958,news.trust.org,0
959,news.trust.org,0
960,gulfnews.com,1
961,gulfnews.com,1
962,gulfnews.com,1
963,freebeacon.com,1
970,sputniknews.com,1
971,themoscowtimes.com,0
972,sputniknews.com,1
973,newsone.com,0
974,newrepublic.com,0
979,economictimes.indiatimes.com,0
980,vancouversun.com,0
983,mashable.com,0
984,mashable.com,0
985,economictimes.indiatimes.com,0
990,sputniknews.com,1
991,thewest.com.au,1
992,sputniknews.com,1
993,sputniknews.com,1
994,qz.com,0
995,qz.com,0
998,forward.com,0
1002,economictimes.indiatimes.com,0
1003,economictimes.indiatimes.com,0
1004,themoscowtimes.com,0
1005,euobserver.com,0
1006,euobserver.com,0
1007,euobserver.com,0
1008,euobserver.com,0
1012,cleantechnica.com,0
1015,washingtonmonthly.com,0
1023,forward.com,0
1024,dailysignal.com,1
1026,chicago.suntimes.com,0
1027,chicago.suntimes.com,0
1029,elpais.com,0
1031,vancouversun.com,0
1032,vancouversun.com,0
1036,metro.co.uk,0
1037,news.trust.org,0
1038,metro.co.uk,0
1039,metro.co.uk,0
1040,metro.co.uk,0
1041,metro.co.uk,0
1046,euobserver.com,0
1052,gulfnews.com,1
1053,gulfnews.com,1
1054,gulfnews.com,1
1055,gulfnews.com,1
1057,spectator.org,1
1058,spectator.org,1
1059,spectator.org,1
1062,economictimes.indiatimes.com,0
1064,townhall.com,1
1065,thewest.com.au,1
1066,themoscowtimes.com,0
1070,news.trust.org,0
1073,qz.com,0
1074,news.trust.org,0
1077,economictimes.indiatimes.com,0
1078,themoscowtimes.com,0
1079,thewest.com.au,1
1082,metro.co.uk,0
1084,economictimes.indiatimes.com,0
1085,economictimes.indiatimes.com,0
1086,economictimes.indiatimes.com,0
1087,sputniknews.com,1
1088,sputniknews.com,1
1089,thetyee.ca,0
1093,lethbridgeherald.com,0
1094,lethbridgeherald.com,0
1095,lethbridgeherald.com,0
1097,sputniknews.com,1
1104,vancouversun.com,0
1106,economictimes.indiatimes.com,0
1110,the-japan-news.com,1
1111,news.trust.org,0
1112,news.trust.org,0
1117,chicago.suntimes.com,0
1118,chicago.suntimes.com,0
1119,sputniknews.com,1
1122,news.trust.org,0
1123,news.trust.org,0
1124,news.trust.org,0
1131,qz.com,0
1132,metro.co.uk,0
1135,thewest.com.au,1
1139,calgaryherald.com,0
1140,economictimes.indiatimes.com,0
1141,economictimes.indiatimes.com,0
1142,economictimes.indiatimes.com,0
1143,economictimes.indiatimes.com,0
1144,deadline.com,0
1145,deadline.com,0
1146,patriotpost.us,1
1151,economictimes.indiatimes.com,0
1152,jezebel.com,0
1153,economictimes.indiatimes.com,0
1154,economictimes.indiatimes.com,0
1155,economictimes.indiatimes.com,0
1156,economictimes.indiatimes.com,0
1157,deadline.com,0
1158,sputniknews.com,1
1159,qz.com,0
1160,time.com,0
1165,deadline.com,0
1166,deadline.com,0
1167,deadline.com,0
1168,townhall.com,1
1176,gulfnews.com,1
1178,thetyee.ca,0
1183,nationalinterest.org,1
1186,economictimes.indiatimes.com,0
1187,economictimes.indiatimes.com,0
1188,economictimes.indiatimes.com,0
1189,economictimes.indiatimes.com,0
1190,economictimes.indiatimes.com,0
1191,economictimes.indiatimes.com,0
1192,pilotonline.com,0
1193,qz.com,0
1194,yellowhammernews.com,1
1197,news.trust.org,0
1200,gulfnews.com,1
1202,qz.com,0
1203,qz.com,0
1204,qz.com,0
1205,qz.com,0
1206,economictimes.indiatimes.com,0
1207,dailycaller.com,1
1209,rudaw.net,0
1212,time.com,0
1213,gazette.com,1
1216,dailycaller.com,1
1219,tucson.com,0
1221,news.trust.org,0
1223,gulfnews.com,1
1224,gulfnews.com,1
1228,dailycaller.com,1
1230,windsorstar.com,0
1238,thehill.com,0
1239,people.com,0
1240,people.com,0
1241,people.com,0
1243,thewest.com.au,1
1244,nationalinterest.org,1
1248,economictimes.indiatimes.com,0
1249,economictimes.indiatimes.com,0
1250,economictimes.indiatimes.com,0
1251,economictimes.indiatimes.com,0
1252,economictimes.indiatimes.com,0
1253,economictimes.indiatimes.com,0
1254,economictimes.indiatimes.com,0
1257,tucson.com,0
1258,tucson.com,0
1260,nationalinterest.org,1
1261,legalinsurrection.com,1
1264,kuow.org,0
1270,gulfnews.com,1
1273,globalnews.ca,0
1274,forward.com,0
1275,dailycaller.com,1
1276,dailycaller.com,1
1280,news.trust.org,0
1281,news.trust.org,0
1282,news.trust.org,0
1283,chicago.suntimes.com,0
1284,sputniknews.com,1
1286,mashable.com,0
1287,panampost.com,0
1288,nationalinterest.org,1
1289,time.com,0
1290,time.com,0
1291,time.com,0
1292,time.com,0
1293,thefifthcolumnnews.com,0
1294,lethbridgeherald.com,0
1295,jezebel.com,0
1296,mashable.com,0
1297,lethbridgeherald.com,0
1298,gulfnews.com,1
1300,forward.com,0
1301,economictimes.indiatimes.com,0
1302,economictimes.indiatimes.com,0
1303,economictimes.indiatimes.com,0
1304,chicago.suntimes.com,0
1305,chicago.suntimes.com,0
1306,chicago.suntimes.com,0
1307,chicago.suntimes.com,0
1308,chicago.suntimes.com,0
1309,chicago.suntimes.com,0
1310,sputniknews.com,1
1311,sputniknews.com,1
1312,the-japan-news.com,1
1313,economictimes.indiatimes.com,0
1314,talkingpointsmemo.com,0
1316,gulfnews.com,1
1317,economictimes.indiatimes.com,0
1318,economictimes.indiatimes.com,0
1319,economictimes.indiatimes.com,0
1320,economictimes.indiatimes.com,0
1323,thefifthcolumnnews.com,0
1328,news.trust.org,0
1333,deadline.com,0
1335,townhall.com,1
1336,townhall.com,1
1350,tucson.com,0
1356,nationalinterest.org,1
1358,mashable.com,0
1359,mashable.com,0
1360,freakonomics.com,0
1362,pilotonline.com,0
1363,thewest.com.au,1
1364,pilotonline.com,0
1365,pilotonline.com,0
1366,edmontonjournal.com,0
1371,sputniknews.com,1
1372,vancouversun.com,0
1374,tucson.com,0
1375,tucson.com,0
1376,tucson.com,0
1377,tucson.com,0
1378,tucson.com,0
1380,people.com,0
1381,people.com,0
1383,gazette.com,1
1387,gazette.com,1
1392,sputniknews.com,1
1393,windsorstar.com,0
1394,vancouversun.com,0
1395,time.com,0
1396,gulfnews.com,1
1397,legalinsurrection.com,1
1398,legalinsurrection.com,1
1399,gulfnews.com,1
1400,forward.com,0
1402,sputniknews.com,1
1404,rabble.ca,0
1409,rabble.ca,0
1414,sputniknews.com,1
1415,sputniknews.com,1
1416,lawnewz.com,0
1418,uproxx.com,0
1419,uproxx.com,0
1420,metro.co.uk,0
1423,cleantechnica.com,0
1426,tucson.com,0
1430,metro.co.uk,0
1437,worldtribune.com,1
1438,worldtribune.com,1
1439,worldtribune.com,1
1440,the-japan-news.com,1
1441,lethbridgeherald.com,0
1442,lethbridgeherald.com,0
1444,mashable.com,0
1446,economictimes.indiatimes.com,0
1447,forward.com,0
1448,chicago.suntimes.com,0
1449,chicago.suntimes.com,0
1450,rudaw.net,0
1451,thehill.com,0
1453,talkingpointsmemo.com,0
1454,news.trust.org,0
1458,rudaw.net,0
1461,news.trust.org,0
1462,news.trust.org,0
1463,news.trust.org,0
1465,digg.com,0
1466,sputniknews.com,1
1468,edmontonjournal.com,0
1473,metro.co.uk,0
1475,gazette.com,1
1476,edmontonjournal.com,0
1477,globalnews.ca,0
1479,mic.com,0
1480,sofrep.com,1
1481,hotair.com,1
1482,mic.com,0
1483,hotair.com,1
1485,historynewsnetwork.org,0
1486,historynewsnetwork.org,0
1488,historynewsnetwork.org,0
1489,historynewsnetwork.org,0
1491,globalnews.ca,0
1497,historynewsnetwork.org,0
1498,globalnews.ca,0
1500,sputniknews.com,1
1501,sputniknews.com,1
1503,pilotonline.com,0
1504,tucson.com,0
1505,therightscoop.com,1
1506,legalinsurrection.com,1
1507,legalinsurrection.com,1
1509,gazette.com,1
1510,earthfirstjournal.org,0
1512,metro.co.uk,0
1513,economictimes.indiatimes.com,0
1514,economictimes.indiatimes.com,0
1517,economictimes.indiatimes.com,0
1518,sputniknews.com,1
1519,sofrep.com,1
1520,worldtribune.com,1
1521,tucson.com,0
1523,economictimes.indiatimes.com,0
1524,gulfnews.com,1
1527,dailycaller.com,1
1528,chicago.suntimes.com,0
1529,thewest.com.au,1
1530,sputniknews.com,1
1531,panampost.com,0
1534,hotair.com,1
1535,uproxx.com,0
1538,news.trust.org,0
1539,metro.co.uk,0
1540,metro.co.uk,0
1541,metro.co.uk,0
1545,dailycaller.com,1
1546,dailysignal.com,1
1547,sputniknews.com,1
1548,lawnewz.com,0
1549,uproxx.com,0
1554,the-japan-news.com,1
1555,the-japan-news.com,1
1556,thegrio.com,0
1557,thegrio.com,0
1559,metro.co.uk,0
1560,oilprice.com,1
1561,metro.co.uk,0
1564,sputniknews.com,1
1565,newsone.com,0
1566,newsone.com,0
1567,people.com,0
1569,news.trust.org,0
1570,news.trust.org,0
1571,news.trust.org,0
1572,gizmodo.com,0
1573,globalnews.ca,0
1575,globalnews.ca,0
1576,freebeacon.com,1
1577,freebeacon.com,1
1578,freebeacon.com,1
1579,freebeacon.com,1
1580,economictimes.indiatimes.com,0
1582,news.trust.org,0
1583,jezebel.com,0
1587,chicago.suntimes.com,0
1588,chicago.suntimes.com,0
1590,mic.com,0
1593,us.blastingnews.com,0
1596,thehill.com,0
1597,thehill.com,0
1598,talkingpointsmemo.com,0
1599,talkingpointsmemo.com,0
1600,talkingpointsmemo.com,0
1601,talkingpointsmemo.com,0
1603,metro.co.uk,0
1604,gulfnews.com,1
1606,edmontonjournal.com,0
1607,filmingcops.com,0
1608,monthlyreview.org,0
1616,filmingcops.com,0
1617,filmingcops.com,0
1625,news.trust.org,0
1626,news.trust.org,0
1628,calgaryherald.com,0
1630,sputniknews.com,1
1631,rudaw.net,0
1633,news.trust.org,0
1634,news.trust.org,0
1635,news.trust.org,0
1637,news.trust.org,0
1638,metro.co.uk,0
1639,legalinsurrection.com,1
1640,legalinsurrection.com,1
1641,legalinsurrection.com,1
1642,gulfnews.com,1
1643,gulfnews.com,1
1644,gulfnews.com,1
1645,gulfnews.com,1
1646,gulfnews.com,1
1647,gulfnews.com,1
1649,economictimes.indiatimes.com,0
1650,economictimes.indiatimes.com,0
1651,economictimes.indiatimes.com,0
1652,economictimes.indiatimes.com,0
1653,townhall.com,1
1654,townhall.com,1
1655,sputniknews.com,1
1656,thinkprogress.org,0
1657,hotair.com,1
1658,mic.com,0
1659,hotair.com,1
1660,vancouversun.com,0
1662,gulfnews.com,1
1663,gulfnews.com,1
1664,gulfnews.com,1
1665,gulfnews.com,1
1666,gulfnews.com,1
1669,townhall.com,1
1671,nationalinterest.org,1
1672,nationalinterest.org,1
1673,nationalinterest.org,1
1677,forward.com,0
1678,forward.com,0
1679,freebeacon.com,1
1687,gulfnews.com,1
1688,gulfnews.com,1
1689,gulfnews.com,1
1690,gulfnews.com,1
1691,gulfnews.com,1
1692,dailycaller.com,1
1694,sputniknews.com,1
1695,thewest.com.au,1
1696,sputniknews.com,1
1698,sputniknews.com,1
1699,sputniknews.com,1
1700,qz.com,0
1701,qz.com,0
1702,qz.com,0
1704,talkingpointsmemo.com,0
1705,gulfnews.com,1
1706,metro.co.uk,0
1707,gulfnews.com,1
1708,economictimes.indiatimes.com,0
1710,pilotonline.com,0
1711,pilotonline.com,0
1713,news.trust.org,0
1714,metro.co.uk,0
1715,metro.co.uk,0
1716,metro.co.uk,0
1717,metro.co.uk,0
1718,metro.co.uk,0
1719,metro.co.uk,0
1721,gulfnews.com,1
1728,vancouversun.com,0
1729,tucson.com,0
1730,tucson.com,0
1731,tucson.com,0
1744,forward.com,0
1746,economictimes.indiatimes.com,0
1751,the-japan-news.com,1
1752,the-japan-news.com,1
1753,the-japan-news.com,1
1754,the-japan-news.com,1
1755,the-japan-news.com,1
1756,the-japan-news.com,1
1762,gulfnews.com,1
1763,gulfnews.com,1
1764,gulfnews.com,1
1765,gulfnews.com,1
1766,gulfnews.com,1
1767,gulfnews.com,1
1768,gulfnews.com,1
1769,gulfnews.com,1
1770,economictimes.indiatimes.com,0
1771,chicago.suntimes.com,0
1776,news.trust.org,0
1778,libertyunyielding.com,1
1779,sputniknews.com,1
1780,sputniknews.com,1
1781,sputniknews.com,1
1782,sputniknews.com,1
1783,pilotonline.com,0
1784,rudaw.net,0
1788,metro.co.uk,0
1789,metro.co.uk,0
1790,news.trust.org,0
1791,news.trust.org,0
1792,news.trust.org,0
1793,metro.co.uk,0
1795,gulfnews.com,1
1796,gazette.com,1
1797,gulfnews.com,1
1798,gulfnews.com,1
1799,gulfnews.com,1
1800,economictimes.indiatimes.com,0
1801,economictimes.indiatimes.com,0
1803,cleantechnica.com,0
1806,news.trust.org,0
1807,news.trust.org,0
1808,news.trust.org,0
1812,metro.co.uk,0
1815,economictimes.indiatimes.com,0
1816,economictimes.indiatimes.com,0
1820,the-japan-news.com,1
1821,the-japan-news.com,1
1822,news.trust.org,0
1823,news.trust.org,0
1824,economictimes.indiatimes.com,0
1829,rudaw.net,0
1832,us.blastingnews.com,0
1833,us.blastingnews.com,0
1836,news.trust.org,0
1837,news.trust.org,0
1838,gazette.com,1
1839,gazette.com,1
1840,gazette.com,1
1841,gazette.com,1
1843,qz.com,0
1844,economictimes.indiatimes.com,0
1845,the-japan-news.com,1
1848,gulfnews.com,1
1849,sputniknews.com,1
1851,metro.co.uk,0
1853,economictimes.indiatimes.com,0
1856,gulfnews.com,1
1857,gulfnews.com,1
1858,gulfnews.com,1
1859,gulfnews.com,1
1860,sputniknews.com,1
1861,sputniknews.com,1
1864,news.trust.org,0
1865,economictimes.indiatimes.com,0
1871,gulfnews.com,1
1872,gulfnews.com,1
1873,gulfnews.com,1
1874,gulfnews.com,1
1875,gulfnews.com,1
1876,gulfnews.com,1
